hpoID,class,type,content,system,round,similarity_BioBERT_cosine_,similarity_BioBERT_euclidean_,similarity_BioBERT_manhattan_,similarity_BioBERT_angular_,similarity_BioClinicalBERT_cosine_,similarity_BioClinicalBERT_euclidean_,similarity_BioClinicalBERT_manhattan_,similarity_BioClinicalBERT_angular_,similarity_BioLinkBERT_cosine_,similarity_BioLinkBERT_euclidean_,similarity_BioLinkBERT_manhattan_,similarity_BioLinkBERT_angular_,similarity_ClinicalBERT_cosine_,similarity_ClinicalBERT_euclidean_,similarity_ClinicalBERT_manhattan_,similarity_ClinicalBERT_angular_,similarity_PubMedBERT_cosine_,similarity_PubMedBERT_euclidean_,similarity_PubMedBERT_manhattan_,similarity_PubMedBERT_angular_,similarity_SapBERT_cosine_,similarity_SapBERT_euclidean_,similarity_SapBERT_manhattan_,similarity_SapBERT_angular_,similarity_SapUMLSBERT_cosine_,similarity_SapUMLSBERT_euclidean_,similarity_SapUMLSBERT_manhattan_,similarity_SapUMLSBERT_angular_,similarity_SciBERT_cosine_,similarity_SciBERT_euclidean_,similarity_SciBERT_manhattan_,similarity_SciBERT_angular_,similarity_UMLSBERT_cosine_,similarity_UMLSBERT_euclidean_,similarity_UMLSBERT_manhattan_,similarity_UMLSBERT_angular_,similarity_medCPT_cosine_,similarity_medCPT_euclidean_,similarity_medCPT_manhattan_,similarity_medCPT_angular_,answer
CHEBI:15681,related,direct,Neu5Acalpha2->3Galbeta1->4Glcbeta-Cer,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-0.2595289012521181,-0.6868271723009817,-0.6582392158500844,-0.4529503100343378,-0.1464631002190324,-0.4896793479460284,-0.5202365941190966,-0.3219207585989401,0.4985517796956269,0.4515250017624653,-0.0076652934626875,0.4372482851150739,-0.0999333325348175,-0.7349120490743665,-0.7228728873952073,-0.2399364662312551,0.2455394218905856,-0.179441591112742,-0.2103708005393872,0.0853611470379715,0.2470207470491912,-0.2283528016243299,-0.2532591206045875,0.0839979738378725,-0.2692980437517679,-0.5902868639155455,-0.5416456182237788,-0.4213704018500873,-1.260338704077992,-0.7261843882646789,-0.6398272790499226,-1.2685608049853234,0.0409632790944254,-0.1527804812246291,-0.1492566241414312,-0.1268764645010765,-0.0284642299313691,-0.4036818131712104,-0.3671685460259067,-0.2144041628014291,"{
  ""classification"": ""Related"",
  ""confidence"": 0.95
} <end_of_turn>"
CHEBI:15681,related,direct,NeuAc-GM3,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-1.5745795317569902,-1.243268621139528,-1.0780097054372035,-1.5755574176315277,-0.53888751568355,-0.7716637783422082,-0.7339432171791992,-0.6961420019419221,-0.2550649295110796,-0.364555311482899,-0.0581554542246619,-0.4074255426928232,-1.7095108736976885,-1.3584384908935834,-1.166499152857246,-1.5920229438321425,-1.124234203193259,-1.0819986437936708,-0.8798073056886041,-1.1937215130069172,-0.1572502020126138,-0.4310646621052605,-0.4227725312995162,-0.3022849473614656,-1.589528011511462,-0.9887654864853028,-0.8826646029432259,-1.5213732188815423,-2.652627559954381,-1.0623885424234716,-0.9013384213602654,-2.2620203949578523,-0.980605624237551,-0.7595166059540521,-0.7016146080071668,-1.072267726304775,-1.1365151981126047,-0.8428680795644395,-0.6312828411092888,-1.1528740301560758,"{
  ""classification"": ""Related"",
  ""confidence"": 0.95
}"
CHEBI:15681,related,direct,NeuAcalpha2-3Galbeta1-4Glcbeta1-1'Cer,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-0.5895252176711969,-0.8961100958078085,-0.8154775477587883,-0.7674080157406946,0.0152141566468117,-0.3626893556512114,-0.4089844386485533,-0.1543184888564452,0.2909852343037976,0.164262220741544,-0.0321956692074071,0.1799811138698858,-0.2115156128772168,-0.8166903126168723,-0.7802926491683346,-0.3473687795834106,-0.0819559137389875,-0.5021699382678066,-0.517945937898536,-0.273028128820155,0.3275846994465778,-0.1770017123710804,-0.2123323574861932,0.1671129604430504,-0.4019845365365233,-0.6512482009147883,-0.5980618110221627,-0.5452329734656359,-0.9924378534042796,-0.4705656681048744,-0.4051915073402296,-1.056167561236361,0.1753330730209156,-0.0020811319525105,-0.1200385300166706,0.0206335571882969,0.0821575728844224,-0.3230210178959634,-0.3156670217230953,-0.1035952370658149,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
} <end_of_turn>"
CHEBI:15681,related,direct,NeuAcalpha2->3Galbeta1->4Glc-Cer,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-0.3558118287774742,-0.7625195113918196,-0.7153069230120014,-0.5478147905121323,0.0835682874300541,-0.297480113778435,-0.3603651701832047,-0.080548892448664,0.4846002879988192,0.4006362982338914,-0.0135747117809729,0.4191395957632428,0.0058844521586377,-0.6304776323660148,-0.6511841455988338,-0.1351368948952654,0.157921447318731,-0.2747712114764919,-0.2636388380422996,-0.0154286231970748,0.2488851834154974,-0.2280779387987327,-0.2494322852679708,0.0858946503959077,-0.2278615347539306,-0.580084208506261,-0.5334485978517776,-0.3818266270867006,-1.1034291034887391,-0.7157470375021074,-0.6216363794123332,-1.1452783097096997,0.0562673774698646,-0.1430407495284805,-0.1878631518625639,-0.1104545440666984,0.0011797437331481,-0.3722579476302197,-0.3345617048057324,-0.1851447318414794,"{
  ""classification"": ""Related"",
  ""confidence"": 9.5
}"
CHEBI:15681,related,direct,"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide",Qwen3-30B-A3B-Instruct-2507-FP8,-1,0.6792542281115944,0.4935768182883097,0.4455617119618252,0.7075685182141288,0.8603896314551375,1.0798120852721629,0.9904415522213028,0.9618248480892924,0.8691398327818024,1.0696337914840175,0.0352618820541744,0.9808278694134954,1.132763554176372,1.0404104322065773,0.9035297100149444,1.3149371828761762,0.7182016015018416,0.6018159404383152,0.4014137026617088,0.7235455983498205,1.2615481587334163,1.4444807002540707,1.32333402929589,1.464661681712461,1.0671016810991902,1.1950333284757892,1.1378661485484187,1.2772757000350528,0.8049505831466317,1.0692975268552565,0.9045195498668496,0.8245365646585608,0.5035855108242057,0.5501736781107892,0.4376427716071384,0.4200053684852657,0.802990211458579,0.3934979660544199,0.1496428717814194,0.7869714620591506,"{
  ""classification"": ""Related"",
  ""confidence"": 0.95
} <end_of_turn>"
CHEBI:15681,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide,Qwen3-30B-A3B-Instruct-2507-FP8,-1,0.9848131152017884,1.7825155339469434,1.8716611978125988,1.310893792123016,1.1927371648098417,3.237305267056378,3.642441574962009,1.709849052604007,1.1190264847171674,2.0709225804298157,0.1567423991929621,1.4686779043175022,1.3758356249494086,2.5044393119898625,2.556603414985461,1.8519534589785716,1.0660780181455944,2.0731302744516893,2.172967237820519,1.408323516069844,1.256853165327237,1.4286158571656888,1.3264058788432411,1.4547535975035226,1.1664157270113855,1.7362963226983033,1.6224964153121932,1.492086671427418,1.213060243997243,3.1773076980699364,3.194092165482468,1.6309361464978842,0.8844966287215832,1.417600607205514,1.147403979314809,0.9987325726003472,0.7910868122241341,0.3672482746429716,0.1257182232835133,0.7683590434124828,"{
  ""classification"": ""Related"",
  ""confidence"": 9.5
}"
CHEBI:15681,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramides,Qwen3-30B-A3B-Instruct-2507-FP8,-1,0.9581653878010586,1.6022774684215255,1.611986954055708,1.2460894422394342,1.163666650356773,2.879234185024291,3.161244453023225,1.62194102988334,1.1382592173690145,2.193801498908452,0.1597453063711145,1.514309967865071,1.38428927101662,2.610170232887023,2.6837023981619743,1.8757415139572295,1.085194108894959,2.2274337595322917,2.256900249963825,1.4589318446378268,1.0465590263872884,0.712304720433905,0.5617253160281798,1.0730728352789385,0.8819954976969197,0.6084765988874511,0.4953748049814357,0.9461591630296978,1.1252273861345632,2.4035202386125967,2.3751177130873065,1.4112768105624955,0.6879661372077146,0.8613864234760731,0.6184673323845791,0.6787677751079877,0.7749067360278792,0.3457383488679725,0.1110837052112749,0.7433988362241835,"{
  ""classification"": ""Related"",
  ""confidence"": 0.95
}"
CHEBI:15681,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer,Qwen3-30B-A3B-Instruct-2507-FP8,-1,0.5168297524155003,0.0501257733672023,-0.0259202265608421,0.4596583534436394,0.779679873711578,0.7814049797902748,0.6932683528087564,0.8261693776121912,1.1788942876013662,2.3748293645874843,0.1314292048597271,1.6169657678236788,1.2130384708301702,1.3157268414687415,1.1735962165117313,1.4698149529919755,1.069768596539545,2.084346146807811,2.046369550283905,1.4179090360321922,0.7895982096959858,0.2663547351999053,0.167732791338189,0.7035851175723995,0.2015373931249708,-0.3225962741054372,-0.3388061219371678,0.0577608808617904,0.7651229780274587,0.9529395931668492,0.9575537329688968,0.7642459507751618,0.5998455509205025,0.5474078049737048,0.4533970068653093,0.5511449529574349,0.4589011748185347,-0.044413264080103,-0.1579625120052508,0.3149613217207606,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
}"
CHEBI:15681,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1<->1')-Cer,Qwen3-30B-A3B-Instruct-2507-FP8,-1,0.4795525069917603,-0.0158235150709461,-0.0929360005942307,0.4069208238610992,0.7163042211384506,0.6311384785787739,0.5390985816715306,0.7262977020041429,1.1495082643164178,2.1878775135156463,0.1138462150393312,1.5418238362754135,1.180520136657233,1.1888045365595556,1.0560672443814985,1.4051628795223805,1.0710990879183957,2.0942120118781054,2.060951682114066,1.4213856711303632,0.7413190572822294,0.2051188783656065,0.1265734976398604,0.6413766738145515,0.0151528623926945,-0.4689888211306523,-0.4532896451859151,-0.1404237977472692,0.7221018645202932,0.8904108513426653,0.8767197720549096,0.7011684025024431,0.632235926738932,0.6097635340638595,0.5880066532386038,0.5971364001764474,0.3188062237344655,-0.1724042362846209,-0.2276269651634609,0.1505864951763656,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
} <end_of_turn>"
CHEBI:15681,related,direct,ganglioside GM3,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-2.3402577517312784,-1.4213367959551406,-1.1962685005044702,-2.1191434245227208,-1.1361205719236935,-0.9855452595687516,-0.9125965777073596,-1.2019532965564883,-1.2256425029004825,-0.7118647773056488,-0.0749413369921806,-1.2756208263057858,-1.5201783592974392,-1.1966051658330312,-1.0360481166410411,-1.4490158530290884,-2.3838513297475177,-1.445293121697658,-1.1707011825116256,-2.073715154439794,-0.6436309767920932,-0.6121026213496382,-0.5755529274637827,-0.7177432683901696,-1.163168281004377,-0.9685120067134214,-0.8545382535643209,-1.1926687747118323,-2.478245377337122,-1.0586820367428746,-0.8951955041935925,-2.145191901254608,-1.895493247912386,-0.9389795353565606,-0.8735154330543917,-1.7665244259123285,-0.7560562811297276,-0.7351819360395895,-0.5595497218940269,-0.85754267881797,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
}"
CHEBI:15681,related,direct,monosialoganglioside GM3,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-1.8381859989281533,-1.3008656172519166,-1.1084169013289908,-1.76911947812618,-0.6312690478748334,-0.7459966920378692,-0.690865798788446,-0.7787608775586391,-1.4617633216131671,-0.6746916296628568,-0.0871501801138511,-1.466559451380829,-1.6022681073041878,-1.2421303809346906,-1.0787656451615966,-1.5113860523425522,-1.7712235039909785,-1.2967905330916203,-1.0418862062457424,-1.667640641204733,-0.5370158693052663,-0.5809746213738806,-0.5574555189206567,-0.6302650524417243,-0.9010413422889466,-0.890593160949325,-0.7853155383647342,-0.9799362315093366,-2.730818595124043,-1.0286187376181215,-0.8694905837477055,-2.313867431887317,-1.719195810270405,-0.8481624660327269,-0.8126110331289446,-1.6400843963035283,-0.6825810374679683,-0.7064929784963525,-0.5422231718315975,-0.7978447942647465,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
}"
CHEBI:16113,exact,direct,cholest-5-en-3beta-ol,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-1.824883756950801,-1.3485033544817349,-1.1706258173225272,-1.759528087719796,-1.120292219018446,-1.052261136133208,-0.9480894941789308,-1.1893171051630846,-0.1942521249935702,-0.5666934249305188,-0.0750146590423549,-0.346768105678704,-0.9695754202972456,-1.1709317387900204,-1.0192588289810125,-1.013733895972437,-3.2221632439141583,-1.6137355740058372,-1.2815225100890033,-2.5805028487872903,-0.4393983624103876,-0.5561447741021734,-0.5355960958922067,-0.5485410676575984,-0.3549052437810061,-0.7555292300330297,-0.7126109153879819,-0.5017477689364275,-2.269911329259446,-1.1519941294281937,-1.0120407245239498,-2.003267901347821,-1.1435411251733714,-0.8764319413627875,-0.7781202724867853,-1.2036429626081742,-0.5323409253917808,-0.6634766277615695,-0.5056682054165088,-0.6726464123144275,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
}"
CHEBI:16113,related,direct,"(3beta,14beta,17alpha)-cholest-5-en-3-ol",Qwen3-30B-A3B-Instruct-2507-FP8,-1,-2.4751229002854305,-1.4880291097915488,-1.2666527805937278,-2.209590667979215,-1.5851028618194534,-1.1693032856544794,-1.0459709578648977,-1.546520067103253,-1.2121224814975475,-0.6717611004655015,-0.0828796292387977,-1.264501915986471,-1.2767550177433995,-1.2546199029806828,-1.068281680281155,-1.2604668861877824,-3.95424463257373,-1.7122461649554344,-1.3178708319479295,-2.9880201488258216,-0.506179447906178,-0.5754393721787034,-0.5494983653289512,-0.604623708762037,-0.7527385900741534,-0.9005624139637343,-0.8165191010316659,-0.8552470722542945,-3.265138010769204,-1.2488519549231647,-1.0773226725341898,-2.660346780106099,-1.873603425063285,-1.0289118480102457,-0.8948482789113986,-1.750985672740375,-1.5088574370239858,-0.9347100978697682,-0.6665030627459398,-1.4234125807907865,"{
  ""classification"": ""Related"",
  ""confidence"": 9.8
} <end_of_turn>"
CHEBI:16113,related,direct,Cholest-5-en-3beta-ol,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-2.1731016060700856,-1.4302192872626072,-1.2349654142504627,-2.005053555704872,-1.120292219018446,-1.052261136133208,-0.9480894941789308,-1.1893171051630846,-0.1942521249935702,-0.5666934249305188,-0.0750146590423549,-0.346768105678704,-0.9695754202972456,-1.1709317387900204,-1.0192588289810125,-1.013733895972437,-3.2221632439141583,-1.6137355740058372,-1.2815225100890033,-2.5805028487872903,-0.4393983624103876,-0.5561447741021734,-0.5355960958922067,-0.5485410676575984,-0.370830900953582,-0.7591822009616529,-0.7150616744662252,-0.5165129117169841,-2.269911329259446,-1.1519941294281937,-1.0120407245239498,-2.003267901347821,-1.1435411251733714,-0.8764319413627875,-0.7781202724867853,-1.2036429626081742,-0.5323409253917808,-0.6634766277615695,-0.5056682054165088,-0.6726464123144275,"{
  ""classification"": ""Exact"",
  ""confidence"": 9.8
}"
CHEBI:16113,related,direct,Cholesterin,Qwen3-30B-A3B-Instruct-2507-FP8,-1,-0.750821876395952,-0.9512438099102646,-0.8722218583916655,-0.911367253401638,1.1593377123394828,2.6187831344247434,2.7986164249135337,1.6095042163146351,0.2600292829616246,-0.1888728738390419,-0.0533937435980182,0.1435989140881441,0.1989583049466096,-0.517299768963841,-0.5077415152253085,0.0644982318352356,-0.1566906379439398,-0.6366380920613302,-0.6580182990369322,-0.3486316211764055,-0.0296019092304915,-0.3911205532850912,-0.3853096360844572,-0.1851619230648671,0.2937751708377828,-0.4055692726098787,-0.4072781688382806,0.1609646093541927,-0.1621642156695257,-0.7458102117348572,-0.7034599901173622,-0.3230990944598535,0.0262618270449857,-0.5019799070263206,-0.4011327881577713,-0.142565502428222,-0.2910777917320579,-0.5944894018471728,-0.4818976151408479,-0.4615389135796179,"{
  ""classification"": ""Related"",
  ""confidence"": 9.5
}"
