hpoID,class,type,content,system,round,similarity_sapbert-from-pubmedbert-squad2_cosine,similarity_sapbert-from-pubmedbert-squad2_euclidean,similarity_sapbert-from-pubmedbert-squad2_manhattan,similarity_sapbert-from-pubmedbert-squad2_angular,similarity_Bio_ClinicalBERT_cosine,similarity_Bio_ClinicalBERT_euclidean,similarity_Bio_ClinicalBERT_manhattan,similarity_Bio_ClinicalBERT_angular,similarity_ClinicalBERT_cosine,similarity_ClinicalBERT_euclidean,similarity_ClinicalBERT_manhattan,similarity_ClinicalBERT_angular,similarity_biobert-v1.1_cosine,similarity_biobert-v1.1_euclidean,similarity_biobert-v1.1_manhattan,similarity_biobert-v1.1_angular,similarity_UMLSBert_ENG_cosine,similarity_UMLSBert_ENG_euclidean,similarity_UMLSBert_ENG_manhattan,similarity_UMLSBert_ENG_angular,similarity_scibert_scivocab_cased_cosine,similarity_scibert_scivocab_cased_euclidean,similarity_scibert_scivocab_cased_manhattan,similarity_scibert_scivocab_cased_angular,answer,confidence
CHEBI:15681,related,direct,Neu5Acalpha2->3Galbeta1->4Glcbeta-Cer,medgemma-27b-text-it,-1,0.1076323156324004,-0.8771465254176718,-0.7240495771244966,-0.027672574974427,-0.1464635293058772,0.0824590784981487,-0.5427356396350497,-0.3219212590163393,-0.099933397878339,-1.87683097388134,-1.7191955425867191,-0.2399365451624882,-0.2595312823106601,-0.4908041452977565,-1.1652645203072969,-0.4529527180870136,0.0409637431496646,1.26912442615138,-0.205969841618618,-0.1268760050445211,-1.2603388038599015,0.0850259972528733,-0.4121526521516074,-1.268560878724253,related,8
CHEBI:15681,related,direct,NeuAc-GM3,medgemma-27b-text-it,-1,-2.5169490634941822,-1.004977629979664,-0.3134309691299171,-2.1463091949897186,-0.5388879191891017,-0.927752911990733,-0.4473600153929248,-0.6961424605047866,-1.7095112949647255,-2.279698930627234,-2.192617156721555,-1.5920232223140014,-1.5745799278875237,-0.3951423009206863,-0.4022337545373121,-1.5755576445852852,-0.980605139491609,0.0649337540110834,-0.3926819577280898,-1.0722673396853497,-2.6526268461167226,-0.7193062874526409,-0.6729411272098158,-2.262019934445181,exact,10
CHEBI:15681,related,direct,NeuAcalpha2-3Galbeta1-4Glcbeta1-1'Cer,medgemma-27b-text-it,-1,-0.6222482303333733,-1.122367169074785,-1.3748862788600895,-0.7035861639135217,0.0152121210988328,0.1456595875606459,-0.2032547292314371,-0.1543207089339471,-0.2115156747427653,-2.078677983935255,-1.9299092087564769,-0.3473688502469912,-0.5895255332798466,-1.2214591457250503,-1.422254222795859,-0.7674083063877352,0.1753335343546492,1.6027537775111436,-0.4406196756036136,0.0206340401496762,-0.9924379310329704,1.6371724746068472,1.2268449950013671,-1.0561676171227825,related,8
CHEBI:15681,related,direct,NeuAcalpha2->3Galbeta1->4Glc-Cer,medgemma-27b-text-it,-1,-0.8516517960288223,-1.1640955069029115,-1.3319919622214436,-0.8968475929239966,0.0835694392697095,0.2711366333557802,0.0300250079571613,-0.0805476754649038,0.00588438351682,-1.4107573781589366,-1.3281817093231194,-0.1351369818915433,-0.3558128227565433,-1.0477280411333496,-1.2852332459131095,-0.54781577565768,0.0562671633227705,1.257340626589045,-0.2900860758146797,-0.1104548116714788,-1.103429190295503,-0.1105529441466121,-0.4949816055455815,-1.1452783730862384,related,8
CHEBI:15681,related,direct,"alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,4-beta-D-glucosylceramide",medgemma-27b-text-it,-1,0.9628490475893728,-0.6873977014602835,-0.7249237632502291,0.9864309841903356,0.8603899346946282,1.873360203080351,0.2086284996024835,0.9618255989744896,1.1327634504102029,-1.512644187118636,-1.3815300114135085,1.3149369842867653,0.6792547136925348,-0.6835160891435939,-1.5574195759447624,0.7075692504003145,0.5035846097248308,3.35931231328032,0.5873497614910393,0.4200041494160051,0.8049506541473259,1.9566085639731947,0.5078508182258544,0.8245366668529015,exact,9
CHEBI:15681,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide,medgemma-27b-text-it,-1,1.4912479620192436,-0.7696421449136487,-1.011538228572375,2.001067212317688,1.1927358504625745,2.6582826133011364,1.205212652468835,1.709845795367558,1.3758347014200327,-1.467492655470827,-1.2866185968618864,1.8519509601331576,0.9848136257602116,-0.7530982039702953,-1.5435168329318685,1.3108950829060166,0.8844963977996584,3.0897674174457324,0.337231990037717,0.998732190523821,1.2130608131205411,2.283767831301359,0.6712518652185976,1.6309376084105325,exact,10
CHEBI:15681,related,direct,alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramides,medgemma-27b-text-it,-1,1.389302919463967,-0.6094718467037283,-0.9402167610982052,1.7419559322659004,1.1636653379045494,2.598264703368983,1.207181893373094,1.6219380052920414,1.3842883472237475,-1.3501177796449912,-1.1445787310970137,1.875738959612939,0.9581645012312148,-0.7129751604015339,-1.475181423795003,1.246087343048761,0.6879659102662888,2.964235066056012,0.2761018313524088,0.6787674260528774,1.1252279479947989,2.387356665152087,0.8459619926920683,1.4112780171817456,related,8
CHEBI:15681,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer,medgemma-27b-text-it,-1,1.2400401962102587,-0.7890770668481853,-1.389147601864041,1.4370907641946944,0.779676192407998,0.9827185971275204,-0.2469213167763004,0.8261635824228949,1.2130383645618654,-1.8595239047229688,-1.665173705965531,1.4698147424836594,0.5168295272442867,-2.581056571852669,-2.271563417152976,0.4596579660869002,0.5998453257638579,1.851338347888472,-0.3327189342298638,0.5511446170734181,0.7651239744852512,1.8095584399303293,0.7614236148028591,0.7642474318394937,related,8
CHEBI:15681,related,direct,alpha-Neu5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1<->1')-Cer,medgemma-27b-text-it,-1,1.19474456864894,-0.8379923781318762,-1.2905058839680243,1.3554019008271514,0.7163037358096827,1.0088878397459644,-0.3507993104290729,0.7262970843494231,1.1805216557760143,-1.771761055930753,-1.5962193501769593,1.405165834308972,0.4795529762483634,-2.651067171774645,-2.309462816146741,0.4069214149893408,0.6322357009262575,1.8871796457286167,-0.2154285093675987,0.5971360595459625,0.7221014642948148,1.962017636588829,0.8961545971766393,0.7011678241902558,exact,9
CHEBI:15681,related,direct,ganglioside GM3,medgemma-27b-text-it,-1,-1.414712958182781,-0.791497012697173,-0.4023208495775525,-1.3446084267687808,-1.136119340575177,0.0457081313214574,-0.0968931158759182,-1.2019524263166854,-1.520178380372516,-0.2404384553159451,-0.2587960381112856,-1.4490158389133807,-2.3402589079260974,-0.3743072155838766,-0.8173415165548605,-2.1191440800002352,-1.8954934225288145,0.4886990585025699,-0.7444823978960022,-1.7665245226052693,-2.478245577829994,-0.8626151895306708,-0.7795633775866306,-2.1451920486779144,exact,10
CHEBI:15681,related,direct,monosialoganglioside GM3,medgemma-27b-text-it,-1,-1.5011528645368764,-0.8396131628503358,-0.6727016821340379,-1.4105891604450749,-0.6312678494364886,0.8379097340023972,0.7512019930811755,-0.7787599152582161,-1.602268125820561,-0.7651950057604822,-0.7528430198023175,-1.5113860334270304,-1.838186416606828,0.2320475284200172,-0.2969230377384105,-1.7691196898245864,-1.7191953105651685,1.2652639060538844,-0.2681489029087165,-1.6400840140301642,-2.7308192808779217,-0.3369826879419482,-0.4047246338983378,-2.313867900460514,exact,9
CHEBI:16113,exact,direct,cholest-5-en-3beta-ol,medgemma-27b-text-it,-1,-0.7530873479795003,-1.3368180212484653,-1.090334517160913,-0.8147002940390025,-1.120293382584364,-0.8526198819754226,0.5151193449806725,-1.1893181465213187,-0.9695750524410104,-1.8244570356704777,-1.7706283086683807,-1.0137335818622888,-1.8248855684920884,-1.7398755823237688,-1.5688838921771249,-1.759529306920415,-1.1435399592349915,1.7792301427593755,-0.5597492637807436,-1.2036420403773578,-2.26991104814953,1.44760834793882,0.3827968713664921,-2.0032677174504228,related,8
CHEBI:16113,related,direct,"(3beta,14beta,17alpha)-cholest-5-en-3-ol",medgemma-27b-text-it,-1,-1.0235123957185082,-0.6072194963480106,0.1041026559017589,-1.0371665983710503,-1.585102399163632,0.3274058198805311,0.8783379506488848,-1.5465198398960585,-1.2767546403125047,-1.6506773786162907,-1.576593714337996,-1.260466567228242,-2.475124067504612,-1.92632230807346,-1.540274890547353,-2.209591309193183,-1.8736042780154325,2.2104784735138185,-0.311241312813616,-1.750986252933148,-3.265138044144059,1.5747770626634294,0.0012898213594262,-2.660346822942078,related,8
CHEBI:16113,related,direct,Cholest-5-en-3beta-ol,medgemma-27b-text-it,-1,-0.7530873479795003,-1.3368180212484653,-1.090334517160913,-0.8147002940390025,-1.120293382584364,-0.8526198819754226,0.5151193449806725,-1.1893181465213187,-0.9695750524410104,-1.8244570356704777,-1.7706283086683807,-1.0137335818622888,-2.173102051125967,-1.9634009269413475,-1.6004021402839763,-2.0050537488084297,-1.1435399592349915,1.7792301427593755,-0.5597492637807436,-1.2036420403773578,-2.26991104814953,1.44760834793882,0.3827968713664921,-2.0032677174504228,related,8
CHEBI:16113,related,direct,Cholesterin,medgemma-27b-text-it,-1,-0.6005459515216878,-0.6872192843049183,0.8937735992355657,-0.6849134177214694,1.1593356022085806,0.984920137671982,-0.7377039235928081,1.6094989430680933,0.1989582302867604,-0.1671551597440359,-0.3153931239531776,0.0644981294756672,-0.7508215077145779,0.8507928387385354,-0.3918848116913587,-0.9113669221467878,0.0262609356132529,-1.0336415579714615,-0.6985727937770937,-0.1425664882246612,-0.1621646890166072,-1.0433220501706624,-0.9530722757503128,-0.3230995411818644,related,8
CHEBI:16134,exact,direct,azane,medgemma-27b-text-it,-1,-1.8397211029965888,-1.278281686251278,-0.8603656711176249,-1.6632621425041874,-1.4389151693005282,-1.0220467228765715,-1.4753578424338716,-1.437089302903708,-1.0601017938643635,0.7874746313111336,0.8504998998112955,-1.0875724023530378,-0.8947510523009139,-0.610520510781962,-1.0517980130636553,-1.0353323021394272,-1.9354877163659303,-1.7408775725153287,-1.1973882536747684,-1.794801692688679,-1.358361455280883,-1.3141575767834026,-1.2620391628138092,-1.3440989708069482,related,9
CHEBI:16134,related,direct,Ammoniak,medgemma-27b-text-it,-1,0.687363136492619,0.3942928746775028,2.271984583284345,0.6172923190139112,0.6659029311600718,-0.6167773442592447,-0.9985449035572788,0.6503901727108801,0.8744718196759537,0.4312870899639642,0.2079843566890069,0.8946957852196349,-0.1009589477232312,-1.333165001167249,-1.0891861258590958,-0.2901245100984673,-0.1253890099054699,-1.8362627378520904,-0.6191130365566473,-0.299803187929178,-0.282240985834627,-1.1375703345000308,-1.0558879758126138,-0.4381535137480185,related,8
CHEBI:16134,related,direct,NH3,medgemma-27b-text-it,-1,0.7755426634606271,-0.1389224130179623,1.5473922390688857,0.7294334376343788,-2.411446740238923,-2.479098501847158,-2.198945215931206,-2.1250875795529467,-1.275366207060696,-1.9308779780067045,-1.708188312046336,-1.2593745973646089,-0.1979170389122344,-1.66342432025599,-1.831122406986452,-0.3907150706107521,0.6661621801910828,-0.7533869867980049,-1.1919607124288136,0.6464348987834455,-1.170920097226697,-1.045271429551653,-1.131946963254716,-1.198676904622409,related,8
CHEBI:16134,related,direct,R-717,medgemma-27b-text-it,-1,-2.5703329036039526,-0.6942542189206957,0.1982550351228212,-2.1833551193494576,-1.6890910641889318,-0.9143712642949932,-0.727382375200529,-1.622903310853364,-1.3150589918900428,-0.3276960606958605,-0.5105418176424354,-1.290514883569868,-1.6608722314849906,-1.5327848300965432,-1.2869674786503031,-1.6397553405034286,-2.439139374206549,-0.4968932788727023,-0.8858527934218853,-2.1394628870440786,-1.3850291332454598,-0.8587478073804757,-0.7378299509361006,-1.364464572068346,related,8
CHEBI:16134,related,direct,[NH3],medgemma-27b-text-it,-1,-0.0240029342711524,-0.4188473381281443,0.8979502409796996,-0.1581641927983414,-2.54422742947763,-2.7864895690389124,-1.806637333255708,-2.212761353656768,-1.683131875367112,-1.3591242929091574,-0.9988794782390028,-1.572274083239052,-1.3587358292075091,-0.5191898541901455,-1.376449714849754,-1.4110796720509269,-0.6417965684059922,-0.6654875671781318,-1.222480144019314,-0.7850997519401641,-1.2699499785831647,-0.9439405108833314,-0.9045506219567104,-1.276015871926664,related,9
CHEBI:16134,related,direct,ammoniac,medgemma-27b-text-it,-1,1.198332689661072,-0.0759101871320424,1.1965476956173176,1.361730056200956,0.7971946254100808,-0.224441716800988,-0.7764870597176392,0.8547414258453355,0.8904394112118172,0.7962830804375202,0.5591297355474241,0.9181804537754854,0.8552276544030115,-1.083225887875877,-1.0635632140315412,1.0234157291745876,0.3241505676738856,-1.415650150805685,-0.966142811409108,0.1938687663826866,-0.2916023266688671,-1.3684453641778007,-1.330594664702295,-0.446967097247861,related,9
CHEBI:16134,related,direct,amoniaco,medgemma-27b-text-it,-1,-2.710076832180827,-0.9858192031310126,-0.5746778034531334,-2.279729173379018,-0.8990826694187721,-0.3281936967276115,-1.4186554058982863,-1.008704483166022,-0.7218909867756395,-0.791370186099986,-0.8645232410877257,-0.8062475075613706,-0.8933351780653123,-1.003506268476111,-1.205902088542937,-1.034131859899626,-2.2671485903394664,-1.0557633533428243,-1.3001464702913883,-2.0240084177881195,-1.278810258513583,-0.9990531153875288,-0.9834333694810092,-1.282878938187996,related,8
CHEBI:16134,related,direct,spirit of hartshorn,medgemma-27b-text-it,-1,-2.381303067099941,0.4030322177261139,0.892728407065936,-2.051568178934202,-2.185867191294593,-0.9707659924196445,-0.5706199328337989,-1.9730920569319228,-1.760923122432474,0.1817205139782013,0.178926165128289,-1.6303571913909007,-1.33711480190238,0.119460713495626,0.024794560697209,-1.3942766184819777,-2.498287516858332,-1.3773039074984967,-0.5301320459985706,-2.1786759163540017,-1.1932686209128245,-0.3878767982844139,-0.2655724923040187,-1.216233544321453,related,9
CHEBI:17196,related,direct,"(2S)-2,4-diamino-4-oxobutanoic acid",medgemma-27b-text-it,-1,-0.3108843836952794,-1.0993627458591486,-0.7281000458878866,-0.428299091399753,-0.5089500231623119,0.7432783116540013,0.7001008699458882,-0.6689666175822249,-1.657095198578661,-1.720039286082809,-1.651058412940214,-1.5527272473652456,-1.6833497580814096,-0.931817450366248,-1.2433188669728623,-1.6563404240138917,-1.6775456035691276,2.9934595657272967,0.2605154110002977,-1.6097666150754886,-0.9849758850056176,2.443966776724887,0.7766761161745752,-1.0501163395530817,related,9
CHEBI:17196,related,direct,(2S)-2-amino-3-carbamoylpropanoic acid,medgemma-27b-text-it,-1,0.0702669021355403,-1.225020423499454,-0.880303830717292,-0.065183902274174,-0.390566143991181,1.2248004593414512,0.97276027545543,-0.5594445688871914,-1.415234511922046,-1.0539219427817168,-0.8939324680245144,-1.3684153362093543,-1.0545732620756323,-0.3698542773887951,-0.5531309667402584,-1.1685823190152227,-1.3630306612207683,2.223424616970445,-0.371352236943246,-1.374754917434028,-0.5990391802461098,1.8383143593031173,0.6307836490273199,-0.7254310100599476,related,8
CHEBI:17196,related,direct,(S)-2-amino-3-carbamoylpropanoic acid,medgemma-27b-text-it,-1,0.0599965913534958,-1.1455115335687684,-0.9088052416309014,-0.0754271354131896,-0.2738380336311699,1.997875912825803,1.524970344124421,-0.4479728938801989,-1.2037102187166928,-1.255572128039631,-1.037671145656947,-1.2027468468368732,-0.8451396560554275,-0.370323053498496,-0.4742325779721125,-0.9930493315504147,-1.384995729679195,2.231830361976632,-0.430170617515148,-1.3915385685955115,-0.5107382248598927,1.915293667875856,0.6493816353826125,-0.6474897903931687,related,8
CHEBI:17196,related,direct,(S)-Asparagine,medgemma-27b-text-it,-1,1.3717077825911057,-0.9841390255987932,-0.3685862486502473,1.7023871635851284,0.6547386605883244,2.6145227963343194,1.3321111048002354,0.6339571678928847,0.576305474280006,0.8485732903705114,0.4702048218415558,0.4957355317640537,0.5512401534943544,0.3246108364760539,0.0453810039527035,0.5095810655023186,0.1977134729413565,0.9061476231645742,-0.5931645733004829,0.0459769540172365,0.8634995511026224,1.4515374229788187,0.8443190220435404,0.916901544610342,exact,10
CHEBI:17196,related,direct,2-Aminosuccinamic acid,medgemma-27b-text-it,-1,-0.1466834358992764,-1.2063544037635834,-1.028909566997662,-0.2758902771067982,-0.455333436195201,1.4790692444300535,0.0509132235838971,-0.6197807972508693,-1.138362484872133,-0.3606100005965111,-0.4026477880812377,-1.1506248641687282,-0.2736321342422642,-0.3608124877689846,-0.2210720384190757,-0.4670234033614656,-0.6536840889444455,1.247592062141203,-0.6516195819566668,-0.7955348691826842,0.055082130623216,1.2745928375776898,0.9264739206259504,-0.1042871072469914,related,10
CHEBI:17196,related,direct,ASPARAGINE,medgemma-27b-text-it,-1,1.3366378496596156,-0.845573093862658,0.1337168064087578,1.6268472297643122,0.696784814899418,2.0669910290019704,-0.3202772391774868,0.6965550804690472,0.80277156715399,0.254955150019095,0.3091035545650087,0.7923033077013204,-1.4325921536814414,1.3674526539666103,-0.7214681328977272,-1.4680155209725347,0.422218544761927,-0.2231597634822388,-1.0492367215671172,0.3148082558306421,0.24999853721199,-0.7201613262136908,-0.8638966571086313,0.1062875317416945,related,8
CHEBI:17196,related,direct,Asn,medgemma-27b-text-it,-1,0.7518023679344304,-0.883387873627426,0.553338791089612,0.6987529396769921,-1.9115713331031945,-1.1503204080970224,-2.074722678116357,-1.7825788257516784,-1.8463692296313816,-0.5421979878106189,-0.7259610514962898,-1.6936267033613486,-0.8706295771462126,-2.355576120195724,-2.0197177389038954,-1.0148309123078176,0.0311126112800932,-0.4625194260179355,-1.1444715056167512,-0.1373981447944416,-1.6078930360109822,-0.8539648451813873,-0.7401061907457982,-1.5317807943824864,related,9
CHEBI:17196,related,direct,Aspartamic acid,medgemma-27b-text-it,-1,-0.1722890140460851,-1.0307504125460445,-0.5501013284398679,-0.3000286605426103,0.1478483794195584,1.3422325458713826,-0.3034025610890959,-0.009407653179872,-0.5388009456493716,-1.0063484371734703,-0.8483871558164212,-0.6470371709031026,0.1660756305862115,0.9449797491470088,-0.0963612947282576,0.0068164351767829,-0.5205534849853718,0.0925240064245966,-0.9058255061416762,-0.6769907087128825,-0.90319011449486,-1.1752049261527835,-1.0143865253074058,-0.983271339822942,related,10
CHEBI:17196,related,direct,L-2-aminosuccinamic acid,medgemma-27b-text-it,-1,0.2356495639815119,-1.176426642850209,-0.8376613412141851,0.1039357209493857,-0.2484708574839432,1.1922318740124311,0.3576275388485823,-0.4232532851563771,-0.7007846896625933,-0.3557865706418056,-0.3257138489593134,-0.7881639558314129,0.1593436019546716,-0.4414310756868478,-0.2561897688393409,-0.0010870172523782,-0.4002587729854457,1.767331873405844,-0.4488435292049834,-0.566482730227113,0.2675533151055749,1.740732821923084,1.0279227289761903,0.1260385276010937,related,10
CHEBI:17196,related,direct,L-Asparagin,medgemma-27b-text-it,-1,1.060016887277596,-1.254248594112111,-0.4674006479497025,1.1326095208635674,1.2060945134346008,1.8936180599027208,1.173505772156534,1.753228854156576,1.2471920357455055,0.9328497429762423,0.9529099001268608,1.5410058289548283,0.9653401239582438,0.5734671272521835,-0.1404045962251398,1.2631841394036212,0.0659739041182834,0.0840344287128862,0.2552673070942517,-0.0999908743758975,1.2775894702783532,1.1204983319505364,0.9096874529076896,1.831111661096676,exact,10
CHEBI:17196,related,direct,L-aspartic acid beta-amide,medgemma-27b-text-it,-1,0.362209214917413,-1.19892045379462,-0.6484789095937734,0.2392782329711575,0.5672215038999561,0.5327631551314242,0.9286921153748818,0.5094302547021007,-0.06901385433945,-0.471048303804943,-0.5344396411240034,-0.2096219453627306,0.545037508382431,0.251653547297266,0.2304981364308899,0.5004898739778028,-0.2640905333322108,1.0860380330570791,-0.6564128496222075,-0.4370380867870487,0.247997079848253,1.385736967599054,0.8816865726679693,0.1040446400009848,exact,10
CHEBI:17196,related,direct,N,medgemma-27b-text-it,-1,-0.8892370157067816,-1.7267765403848332,-1.221669744106361,-0.9278415954992568,-3.092733764047035,-2.5315679752455966,-2.925621954712581,-2.5625313987888583,-1.4668185229811272,-1.211722483790495,-0.9940445888898788,-1.4081584969225591,-2.307968605654468,-5.68197839444644,-3.012999864729136,-2.097280723939569,-1.4106031138226756,0.1997202664082744,-1.2256428148590912,-1.4110313557815402,-2.511651340794066,-1.7122016780071525,-1.747488895536803,-2.167705493456128,related,9
CHEBI:17196,related,direct,alpha-aminosuccinamic acid,medgemma-27b-text-it,-1,-0.1950023194263271,-1.2023879761465197,-1.0895717366148892,-0.3213216546678362,-0.3259767970618018,1.4990537695305106,0.1842521177376985,-0.4982148646213846,-0.8395536997556935,-1.181008021030764,-1.08799913901327,-0.9058638864312616,0.0579418975858569,-0.1053638548452504,-0.0425751791152176,-0.1173353201787823,-0.497482096184863,1.1263189623969387,-0.6408437971683887,-0.656057063704741,0.1333535091783444,1.1748921591717212,0.7515927997417825,-0.0215429433842303,related,10
